event_id,run_id,recorded_at,account_id,effective_date,sequence,event_type,business_key,signal_sha256,ts_code,side,quantity,price,amount,fee,cash_after,position_after,payload_json,evidence_sha256,operator
9f8f84718f1e9dc74383,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,1,CORPORATE_ACTION,b78cd0185c0c0be6b3ea,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,600460.SH,,400,,0.00,,180525.98,400,"{""action_id"":""b78cd0185c0c0be6b3ea"",""amount"":""0.00"",""cash_after"":""180525.98"",""event"":""ENTITLEMENT"",""position_after"":400,""quantity"":400,""ts_code"":""600460.SH""}",0756f6697ad027787239ec9e8f1a1bec7d018d1086c80fc6122e6c8f9a0b9dd8,docker-scheduler
d8f51ef02991b81b7afd,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,2,ORDER,e099654d5ca3c82a9a60,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,688008.SH,BUY,0,,,,,,"{""desired_quantity"":0,""filled_quantity"":0,""order_id"":""e099654d5ca3c82a9a60"",""reject_reason"":""BELOW_MIN_LOT"",""requested_quantity"":0,""side"":""BUY"",""status"":""REJECTED"",""target_weight"":""0.03333333333333333"",""ts_code"":""688008.SH""}",64b1642c4ea39c19f7ae709aa4ed5c81a7e187a7e5ad06ff25e034ce7e87cfbe,docker-scheduler
1092698d738ef6e4ffd8,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,3,ORDER,fd43cab4e65da9ae0f4d,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,300475.SZ,BUY,0,,,,,,"{""desired_quantity"":0,""filled_quantity"":0,""order_id"":""fd43cab4e65da9ae0f4d"",""reject_reason"":""BELOW_MIN_LOT"",""requested_quantity"":0,""side"":""BUY"",""status"":""REJECTED"",""target_weight"":""0.03333333333333333"",""ts_code"":""300475.SZ""}",f780ab09d0d33c9c979d4e14217c3b9cf763e554688baf8043d8aad30860eee3,docker-scheduler
78444ba83bf3dd29745a,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,4,ORDER,209f0af7f445bc8ba48a,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,603308.SH,BUY,300,,,,,,"{""desired_quantity"":300,""filled_quantity"":300,""order_id"":""209f0af7f445bc8ba48a"",""reject_reason"":"""",""requested_quantity"":300,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""603308.SH""}",62e7a839cb330e6c3345234522e18160fd220c7f68d8471b70501127292114cf,docker-scheduler
4051e23f6f1f252f6ce4,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,5,FILL,dde5a4f54f7f4f0462b6,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,603308.SH,BUY,300,47.99,14397.00,5.14,485597.86,300,"{""cash_after"":""485597.86"",""commission"":""5.00"",""fill_id"":""dde5a4f54f7f4f0462b6"",""market_batch_id"":""58c827a59bfe"",""notional"":""14397.00"",""open_deviation"":0.010954286918053507,""order_id"":""209f0af7f445bc8ba48a"",""position_after"":300,""price"":""47.99"",""quantity"":300,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.14"",""transfer_fee"":""0.14"",""ts_code"":""603308.SH""}",05791dcf5d70683ae2e5d275242b38787c142b031c4d446b1151053d1c799f13,docker-scheduler
c7dfa2d92f097b9faefb,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,6,ORDER,c93951b2f1585a89077c,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,688396.SH,BUY,256,,,,,,"{""desired_quantity"":256,""filled_quantity"":256,""order_id"":""c93951b2f1585a89077c"",""reject_reason"":"""",""requested_quantity"":256,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""688396.SH""}",dc5bde0be0346038b5c656e381a02b1f79bbd05d039fb9dcac7fc38990f6306e,docker-scheduler
b21560b149175913e9b1,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,7,FILL,34db7b33fed4a22e55f1,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,688396.SH,BUY,256,64.89,16611.84,5.17,468980.85,256,"{""cash_after"":""468980.85"",""commission"":""5.00"",""fill_id"":""34db7b33fed4a22e55f1"",""market_batch_id"":""58c827a59bfe"",""notional"":""16611.84"",""open_deviation"":-0.009312977099236642,""order_id"":""c93951b2f1585a89077c"",""position_after"":256,""price"":""64.89"",""quantity"":256,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.17"",""transfer_fee"":""0.17"",""ts_code"":""688396.SH""}",6c55ef8b7543fad47c905008a8e1f06f1acef39114489b5d4a1acdf3c8eb567f,docker-scheduler
460112d1aeb95eae7062,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,8,ORDER,492db4abdcf51d4fd2b9,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,688582.SH,BUY,380,,,,,,"{""desired_quantity"":380,""filled_quantity"":380,""order_id"":""492db4abdcf51d4fd2b9"",""reject_reason"":"""",""requested_quantity"":380,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""688582.SH""}",75e2cc862e36b747febfe4aa987883147d165ca1deb7b27482199e3993ed2cd0,docker-scheduler
2bca3d535632154e40eb,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,9,FILL,0461e3fb42bbcf754460,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,688582.SH,BUY,380,43.8,16644.00,5.17,452331.68,380,"{""cash_after"":""452331.68"",""commission"":""5.00"",""fill_id"":""0461e3fb42bbcf754460"",""market_batch_id"":""58c827a59bfe"",""notional"":""16644.00"",""open_deviation"":0.005509641873278237,""order_id"":""492db4abdcf51d4fd2b9"",""position_after"":380,""price"":""43.8"",""quantity"":380,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.17"",""transfer_fee"":""0.17"",""ts_code"":""688582.SH""}",6c62c5b8b3d397961cbf3c174a7357b43bec717572e992b87ad0f9310d2c7192,docker-scheduler
7b6835466766a7b42649,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,10,ORDER,55610b5ccbdbd66470b3,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,600460.SH,BUY,400,,,,,,"{""desired_quantity"":400,""filled_quantity"":400,""order_id"":""55610b5ccbdbd66470b3"",""reject_reason"":"""",""requested_quantity"":400,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""600460.SH""}",795a0374af55bd08ce96d9a489587e03476cc85000e99c600a8771ae6927382c,docker-scheduler
55975e2bb7696d8bdc29,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,11,FILL,30a1719fa600d941db76,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,600460.SH,BUY,400,36.1,14440.00,5.14,437886.54,400,"{""cash_after"":""437886.54"",""commission"":""5.00"",""fill_id"":""30a1719fa600d941db76"",""market_batch_id"":""58c827a59bfe"",""notional"":""14440.00"",""open_deviation"":-0.0033130866924351186,""order_id"":""55610b5ccbdbd66470b3"",""position_after"":400,""price"":""36.1"",""quantity"":400,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.14"",""transfer_fee"":""0.14"",""ts_code"":""600460.SH""}",52268b0bdf3fb4592bf3a1afd3f9f763f2dbb0fa483e9107046eb15bb2ea75e2,docker-scheduler
eeae8b6abfc13b3319e2,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,12,ORDER,c7468ba566b15ad17c6e,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,600707.SH,BUY,1600,,,,,,"{""desired_quantity"":1600,""filled_quantity"":1600,""order_id"":""c7468ba566b15ad17c6e"",""reject_reason"":"""",""requested_quantity"":1600,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""600707.SH""}",b69e67cf56c59c80c6d8db9983856e77834bd254db237a6cc97c2df68ad9815d,docker-scheduler
ffb33cba00f4d4787c87,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,13,FILL,1de82e9d698e1830429c,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,600707.SH,BUY,1600,9.88,15808.00,5.16,422073.38,1600,"{""cash_after"":""422073.38"",""commission"":""5.00"",""fill_id"":""1de82e9d698e1830429c"",""market_batch_id"":""58c827a59bfe"",""notional"":""15808.00"",""open_deviation"":-0.01002004008016032,""order_id"":""c7468ba566b15ad17c6e"",""position_after"":1600,""price"":""9.88"",""quantity"":1600,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.16"",""transfer_fee"":""0.16"",""ts_code"":""600707.SH""}",9859ebb665281a6c107a646da4bed8bd7d0b94e1efcaaed52af55ea162b930cf,docker-scheduler
e7be54738afb34b91254,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,14,ORDER,e34c3f65286b4586967a,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,603699.SH,BUY,400,,,,,,"{""desired_quantity"":400,""filled_quantity"":400,""order_id"":""e34c3f65286b4586967a"",""reject_reason"":"""",""requested_quantity"":400,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""603699.SH""}",06e4c993095d717387dbc1bb83c2cf4fb92dcb0d748ec03626dc9ef1e13a7050,docker-scheduler
5beeeabea029ffb597ef,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,15,FILL,aafdc2555d0c189a475e,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,603699.SH,BUY,400,41.25,16500.00,5.17,405568.21,400,"{""cash_after"":""405568.21"",""commission"":""5.00"",""fill_id"":""aafdc2555d0c189a475e"",""market_batch_id"":""58c827a59bfe"",""notional"":""16500.00"",""open_deviation"":0.000970638194612958,""order_id"":""e34c3f65286b4586967a"",""position_after"":400,""price"":""41.25"",""quantity"":400,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.17"",""transfer_fee"":""0.17"",""ts_code"":""603699.SH""}",104559de1312fdf03917d7e6abf7036d410e8c340821e348983119b85f1b714e,docker-scheduler
3d07c737f08fa545e807,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,16,ORDER,d97ee9882442e3cd90f4,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,605358.SH,BUY,300,,,,,,"{""desired_quantity"":300,""filled_quantity"":300,""order_id"":""d97ee9882442e3cd90f4"",""reject_reason"":"""",""requested_quantity"":300,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""605358.SH""}",a65ef741fa21374c3e78abc853c7a102d9ade8c08058e4e08d413ba418f39619,docker-scheduler
9c08dceb132a15fea66f,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,17,FILL,cff8dcfb1ac928cfadff,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,605358.SH,BUY,300,49.75,14925.00,5.15,390638.06,300,"{""cash_after"":""390638.06"",""commission"":""5.00"",""fill_id"":""cff8dcfb1ac928cfadff"",""market_batch_id"":""58c827a59bfe"",""notional"":""14925.00"",""open_deviation"":0.017798690671031098,""order_id"":""d97ee9882442e3cd90f4"",""position_after"":300,""price"":""49.75"",""quantity"":300,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.15"",""transfer_fee"":""0.15"",""ts_code"":""605358.SH""}",a0b114a03861dcbc447e3b65e9bc5e6e8ea6d9988e4a26c96b30f8366e8656f6,docker-scheduler
550918a686e12bfd4e12,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,18,ORDER,65dd9c25d20236e99e77,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,688234.SH,BUY,0,,,,,,"{""desired_quantity"":0,""filled_quantity"":0,""order_id"":""65dd9c25d20236e99e77"",""reject_reason"":""BELOW_MIN_LOT"",""requested_quantity"":0,""side"":""BUY"",""status"":""REJECTED"",""target_weight"":""0.03333333333333333"",""ts_code"":""688234.SH""}",54e99baa8c068e0f216341e6124f34b62a4efc2a110082a86fae07183cbf1a8f,docker-scheduler
ed01774dc2251826a705,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,19,ORDER,83fcdf7e62617c008c5a,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,688469.SH,BUY,2267,,,,,,"{""desired_quantity"":2267,""filled_quantity"":2267,""order_id"":""83fcdf7e62617c008c5a"",""reject_reason"":"""",""requested_quantity"":2267,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""688469.SH""}",410bafff41ac68bad3acc37657ec040b5857d04a0b3e74d1393366ccfb10f32a,docker-scheduler
3b7c7316423df63ffbaf,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,20,FILL,93af490dfbc223fc746b,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,688469.SH,BUY,2267,7.35,16662.45,5.17,373970.44,2267,"{""cash_after"":""373970.44"",""commission"":""5.00"",""fill_id"":""93af490dfbc223fc746b"",""market_batch_id"":""58c827a59bfe"",""notional"":""16662.45"",""open_deviation"":-0.009433962264150943,""order_id"":""83fcdf7e62617c008c5a"",""position_after"":2267,""price"":""7.35"",""quantity"":2267,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.17"",""transfer_fee"":""0.17"",""ts_code"":""688469.SH""}",d826023f04432d375743f5f31821d539521f4981f57c9cbc368aff25b7b778e2,docker-scheduler
3d44050a48b9a3835aa4,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,21,ORDER,53f8bffceaca6557cfc2,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,688521.SH,BUY,0,,,,,,"{""desired_quantity"":0,""filled_quantity"":0,""order_id"":""53f8bffceaca6557cfc2"",""reject_reason"":""BELOW_MIN_LOT"",""requested_quantity"":0,""side"":""BUY"",""status"":""REJECTED"",""target_weight"":""0.03333333333333333"",""ts_code"":""688521.SH""}",2790aebe9b8c35254b84563c9c6d71accad8fbee6b06d950f71b1973ebcb59e1,docker-scheduler
f4dab66519643a49f9c1,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,22,ORDER,d233d94ebcd2714134ef,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,000032.SZ,BUY,900,,,,,,"{""desired_quantity"":900,""filled_quantity"":900,""order_id"":""d233d94ebcd2714134ef"",""reject_reason"":"""",""requested_quantity"":900,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""000032.SZ""}",59f7ac84ccd04a6e4367b7df8a3005ec5674ad876020b4adec161194b8e650d6,docker-scheduler
8e827f14254c032d35bd,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,23,FILL,13d6c197c875274a96b2,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,000032.SZ,BUY,900,17.27,15543.00,5.16,358422.28,900,"{""cash_after"":""358422.28"",""commission"":""5.00"",""fill_id"":""13d6c197c875274a96b2"",""market_batch_id"":""58c827a59bfe"",""notional"":""15543.00"",""open_deviation"":0.004069767441860465,""order_id"":""d233d94ebcd2714134ef"",""position_after"":900,""price"":""17.27"",""quantity"":900,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.16"",""transfer_fee"":""0.16"",""ts_code"":""000032.SZ""}",1ab8d96a59f2ca5d066f4409020199917b346ffb1226de680f1ee84709f6d4c8,docker-scheduler
5daccc50a49c5a459076,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,24,ORDER,f8d425ed977b447f1793,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,002008.SZ,BUY,100,,,,,,"{""desired_quantity"":100,""filled_quantity"":100,""order_id"":""f8d425ed977b447f1793"",""reject_reason"":"""",""requested_quantity"":100,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""002008.SZ""}",32f5c0ea970f2c6572a0144d62979f4a7a3d5eb2a3a151c16943369f8b74709e,docker-scheduler
2cdcb99a5eead5673eed,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,25,FILL,1f2336f29b56e7882cc5,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,002008.SZ,BUY,100,107.5,10750.00,5.11,347667.17,100,"{""cash_after"":""347667.17"",""commission"":""5.00"",""fill_id"":""1f2336f29b56e7882cc5"",""market_batch_id"":""58c827a59bfe"",""notional"":""10750.00"",""open_deviation"":-0.005550416281221091,""order_id"":""f8d425ed977b447f1793"",""position_after"":100,""price"":""107.5"",""quantity"":100,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.11"",""transfer_fee"":""0.11"",""ts_code"":""002008.SZ""}",73989bc3b383463525f66352e33e337d781e456c272e434f3cf3e6fbf07b78e8,docker-scheduler
5a74c7fb15c2fabdb1e5,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,26,ORDER,2fbaff6ae22cdde5e1e1,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,002138.SZ,BUY,300,,,,,,"{""desired_quantity"":300,""filled_quantity"":300,""order_id"":""2fbaff6ae22cdde5e1e1"",""reject_reason"":"""",""requested_quantity"":300,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""002138.SZ""}",379bce8633157c806646a4a48d2bffad87c66ed552b14cdff22ccef89a6b5245,docker-scheduler
b67f0fdf04410e179f60,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,27,FILL,dee3cc662b6f99593626,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,002138.SZ,BUY,300,44.88,13464.00,5.13,334198.04,300,"{""cash_after"":""334198.04"",""commission"":""5.00"",""fill_id"":""dee3cc662b6f99593626"",""market_batch_id"":""58c827a59bfe"",""notional"":""13464.00"",""open_deviation"":0.00022286605749944285,""order_id"":""2fbaff6ae22cdde5e1e1"",""position_after"":300,""price"":""44.88"",""quantity"":300,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.13"",""transfer_fee"":""0.13"",""ts_code"":""002138.SZ""}",9bca2932312f6b249edbe3b5a29d179b019091e3819ed1ae6560fe00c4a5e261,docker-scheduler
186bfd3ea345f3daddfb,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,28,ORDER,0d2dde912e4160726b45,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,002407.SZ,BUY,500,,,,,,"{""desired_quantity"":500,""filled_quantity"":500,""order_id"":""0d2dde912e4160726b45"",""reject_reason"":"""",""requested_quantity"":500,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""002407.SZ""}",7c385464193c079de635ec2f0d69cf9f08b31c56f1a32f28962b94c13ca5eb57,docker-scheduler
e475f5295f4e76ddbf63,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,29,FILL,2a1d344231558cb2b611,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,002407.SZ,BUY,500,31.9,15950.00,5.16,318242.88,500,"{""cash_after"":""318242.88"",""commission"":""5.00"",""fill_id"":""2a1d344231558cb2b611"",""market_batch_id"":""58c827a59bfe"",""notional"":""15950.00"",""open_deviation"":-0.0006265664160401002,""order_id"":""0d2dde912e4160726b45"",""position_after"":500,""price"":""31.9"",""quantity"":500,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.16"",""transfer_fee"":""0.16"",""ts_code"":""002407.SZ""}",2a55b9f58bbd02cd6b2561fc1ae28c35d6ba0f5f83f9de8f3334746229a54258,docker-scheduler
7dc88132d65ff851616e,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,30,ORDER,2843d7351e30d8b457b4,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,300054.SZ,BUY,200,,,,,,"{""desired_quantity"":200,""filled_quantity"":200,""order_id"":""2843d7351e30d8b457b4"",""reject_reason"":"""",""requested_quantity"":200,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""300054.SZ""}",27f52818067f658c7f176a17618060cfc3078802edf86f6389642fd07666c342,docker-scheduler
1c1eba129ce3466631aa,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,31,FILL,1c6077c966b81b4f48cc,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,300054.SZ,BUY,200,72.88,14576.00,5.15,303661.73,200,"{""cash_after"":""303661.73"",""commission"":""5.00"",""fill_id"":""1c6077c966b81b4f48cc"",""market_batch_id"":""58c827a59bfe"",""notional"":""14576.00"",""open_deviation"":0.005241379310344828,""order_id"":""2843d7351e30d8b457b4"",""position_after"":200,""price"":""72.88"",""quantity"":200,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.15"",""transfer_fee"":""0.15"",""ts_code"":""300054.SZ""}",f62a1dbc19e3cc0feef5324d1d5223e508148d04507e029b61c81ad45581008a,docker-scheduler
4dacbf20b909eeab243d,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,32,ORDER,d94fe2970a0de4aaf5ed,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,300136.SZ,BUY,200,,,,,,"{""desired_quantity"":200,""filled_quantity"":200,""order_id"":""d94fe2970a0de4aaf5ed"",""reject_reason"":"""",""requested_quantity"":200,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""300136.SZ""}",3af4d0deacc01ea7e70effd7c8181e0ced677c4199e3c32bb987da787acfcce2,docker-scheduler
4ced9814653c392b747d,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,33,FILL,cc906fc48790cc224c38,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,300136.SZ,BUY,200,77.56,15512.00,5.16,288144.57,200,"{""cash_after"":""288144.57"",""commission"":""5.00"",""fill_id"":""cc906fc48790cc224c38"",""market_batch_id"":""58c827a59bfe"",""notional"":""15512.00"",""open_deviation"":-0.018848829854522454,""order_id"":""d94fe2970a0de4aaf5ed"",""position_after"":200,""price"":""77.56"",""quantity"":200,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.16"",""transfer_fee"":""0.16"",""ts_code"":""300136.SZ""}",4d998aa0e2020f5b5ca5460952c7dbc78621e9b337febdef2e4234ee5ecc4c02,docker-scheduler
baa423dba8651f2623f5,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,34,ORDER,fcd3f23bb08d5be84958,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,300346.SZ,BUY,200,,,,,,"{""desired_quantity"":200,""filled_quantity"":200,""order_id"":""fcd3f23bb08d5be84958"",""reject_reason"":"""",""requested_quantity"":200,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""300346.SZ""}",4415bc6173889c4350c6ed2150b7d6941000aedf788baee044d1828502ea48c4,docker-scheduler
df518f43eb9f3a821667,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,35,FILL,65d91209a54e092cd755,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,300346.SZ,BUY,200,62.37,12474.00,5.12,275665.45,200,"{""cash_after"":""275665.45"",""commission"":""5.00"",""fill_id"":""65d91209a54e092cd755"",""market_batch_id"":""58c827a59bfe"",""notional"":""12474.00"",""open_deviation"":0.015798045602605865,""order_id"":""fcd3f23bb08d5be84958"",""position_after"":200,""price"":""62.37"",""quantity"":200,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.12"",""transfer_fee"":""0.12"",""ts_code"":""300346.SZ""}",075d938cb3ce3da6548016bf8f9d70192a5c125b3a3a94d3e5ba5bbb6e7c9beb,docker-scheduler
cb3a3f31b2eec485c159,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,36,ORDER,c16689043f7a1499802c,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,300373.SZ,BUY,100,,,,,,"{""desired_quantity"":100,""filled_quantity"":100,""order_id"":""c16689043f7a1499802c"",""reject_reason"":"""",""requested_quantity"":100,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""300373.SZ""}",56d1c457cc0706f4e90512a3683fab87956ea63eff8e6ff7f1bf3a1c9931f423,docker-scheduler
e5d5af8e2e286aad3462,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,37,FILL,4361ce090b78d73084bc,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,300373.SZ,BUY,100,103.0,10300.00,5.10,265360.35,100,"{""cash_after"":""265360.35"",""commission"":""5.00"",""fill_id"":""4361ce090b78d73084bc"",""market_batch_id"":""58c827a59bfe"",""notional"":""10300.00"",""open_deviation"":0.012782694198623401,""order_id"":""c16689043f7a1499802c"",""position_after"":100,""price"":""103.0"",""quantity"":100,""side"":""BUY"",""stamp_tax"":""0.00"",""total_fee"":""5.10"",""transfer_fee"":""0.10"",""ts_code"":""300373.SZ""}",41f58a7b762c662c9ee70acda58cc0212ae2b76721eddba25a08fe275ac7953d,docker-scheduler
adc0eb708c1bb8b99bc9,97c4572ab074ad0129ef,2026-07-22T12:54:00.399175+00:00,model_baseline,20260717,38,ORDER,be14cf52b62ebf4d3612,a7af3881ad1369731543414f6c2876a3d2544d859d65eb620bff67a40eac28b2,300623.SZ,BUY,500,,,,,,"{""desired_quantity"":500,""filled_quantity"":500,""order_id"":""be14cf52b62ebf4d3612"",""reject_reason"":"""",""requested_quantity"":500,""side"":""BUY"",""status"":""FILLED"",""target_weight"":""0.03333333333333333"",""ts_code"":""300623.SZ""}",b4017cb80e61d71d719453b046c63e19c3f9a6b602a80d457f9e2bf449b76150,docker-scheduler
